timestep,ep_rew_mean,ep_len_mean,fold%,check_call%,raise33%,raise66%,raise100%,allin%
1070417,3.032,1.92,0.151,0.094,0.0,0.002,0.683,0.07
1071417,1.756,1.86,0.115,0.119,0.0,0.002,0.698,0.066
1072417,1.657,1.84,0.167,0.088,0.0,0.002,0.675,0.068
1073417,5.2072,1.73,0.163,0.092,0.0,0.004,0.684,0.057
1074417,2.766,1.83,0.141,0.105,0.001,0.005,0.678,0.07
1075417,1.816,1.78,0.157,0.097,0.0,0.001,0.696,0.049
1076417,3.342,1.77,0.179,0.083,0.0,0.002,0.68,0.056
1077417,3.974,1.84,0.131,0.099,0.0,0.005,0.687,0.078
1078417,2.698,1.83,0.152,0.101,0.0,0.002,0.674,0.071
1079417,1.459,1.78,0.167,0.091,0.0,0.003,0.674,0.065
1080417,3.588,1.74,0.149,0.102,0.0,0.002,0.691,0.056
1081417,3.064,1.8,0.145,0.101,0.0,0.001,0.684,0.069
1082417,0.889,1.85,0.148,0.102,0.0,0.002,0.679,0.069
1083417,4.008,1.81,0.147,0.1,0.0,0.0,0.683,0.07
1084417,4.268,1.9,0.136,0.114,0.0,0.0,0.673,0.077
1085417,4.206,1.89,0.147,0.109,0.0,0.003,0.671,0.07
1086417,4.256,1.83,0.151,0.1,0.0,0.0,0.682,0.067
